AUD,BHD,BWP,BRL,BND,BGN,CAD,CLP,CNY,COP,HRK,CZK,DKK,Euro,HKD,HUF,ISK,INR,IDR,IRR,ILS,JPY,KZT,KRW,KWD,LYD,MYR,MUR,MXN,NPR,NZD,NOK,OMR,PKR,PHP,PLN,QAR,RON,RUB,SAR,SGD,ZAR,LKR,SEK,CHF,TWD,THB,TTD,TRY,AED,GBP,VES,date
1.325987,0.376975,10.737563,3.2727,1.35865,1.74209,1.304815,665.681458,6.6848,2919.708029,6.669549,24.0627,6.62584,0.890315,7.757075,275.4595,114.525,66.9088,13165.1,30087,3.758485,102.693,337.049988,1105.3,0.30155,1.375,4.0985,35.2,18.904825,106.785925,1.365085,8.25522,0.385147,104.31,47.415,3.86487,3.6413,3.9575,64.7175,3.75065,1.35865,14.42371,145.573121,8.492185,0.975455,31.5305,34.85,6.714943,2.968905,3.67315,0.753616,9.99,10-09-2016
1.326436,0.3769,10.737563,3.2732,1.3592,1.74209,1.304324,672.4,6.689152,2894,6.669549,24.061304,6.6272,0.890237,7.75642,275.026001,114.5,66.9083,13097,30087,3.7588,102.69,337.049988,1105,0.3005,1.3735,4.1038,35.09,18.88908,106.785925,1.363624,8.253,0.385,104.279999,47.389999,3.86278,3.6407,3.9632,64.587997,3.75062,1.3592,14.414484,145.573121,8.4965,0.9758,31.6305,34.720001,6.714943,2.972,3.6723,0.75358,9.9748,11-09-2016
1.328645,0.37689,10.794568,3.275363,1.359182,1.741994,1.307484,671.879439,6.679635,2943.939443,6.666377,24.061656,6.628151,0.890409,7.758089,275.589638,114.811808,66.805122,13155.49963,30111.8016,3.77836,101.981657,337.812345,1113.752183,0.301598,1.375649,4.108817,35.407723,19.068696,107.047929,1.366058,8.231146,0.384971,104.311209,47.50792,3.880105,3.641046,3.96188,64.656927,3.750714,1.359182,14.393052,145.127366,8.498751,0.973464,31.714588,34.893462,6.704757,2.978929,3.672896,0.751108,9.96544,12-09-2016
1.338958,0.3769,10.9111,3.315809,1.36632,1.739448,1.316774,674.537297,6.679641,2976.952639,6.6627,24.040944,6.621274,0.889517,7.758593,275.731571,114.614757,67.045673,13191.75139,30715.70897,3.785223,102.12067,337.797202,1125.276146,0.301649,1.375895,4.141077,35.394433,19.164671,107.047931,1.376755,8.250061,0.385025,104.312518,47.771736,3.86783,3.641298,3.955823,65.191153,3.750684,1.36632,14.47459,145.252987,8.508823,0.973759,31.784572,34.941334,6.709961,2.984472,3.672998,0.758596,9.964751,13-09-2016
1.336423,0.377039,10.923076,3.321686,1.363233,1.741,1.318929,674.668622,6.670844,2949.233045,6.663372,23.987439,6.60723,0.887563,7.758235,275.282141,114.644133,66.78875,13195.36315,30085,3.785657,102.36207,338.398289,1124.634613,0.301671,1.378382,4.126238,35.379183,19.216693,107.013905,1.369604,8.227836,0.38514,104.324402,47.441124,3.849361,3.641009,3.947471,65.010885,3.751002,1.363233,14.260129,145.427892,8.467915,0.971163,31.689035,34.889833,6.713906,2.975245,3.673144,0.757565,9.951359,14-09-2016
1.331558,0.377039,10.923076,3.326462,1.362718,1.740064,1.314942,670.393237,6.675817,2927.164724,6.677071,24.029413,6.619903,0.88908,7.75827,275.360632,114.499796,66.846626,13150.26834,31318.50907,3.77358,102.250707,339.488275,1123.70859,0.301409,1.369876,4.1299,35.32936,19.241671,107.160003,1.368551,8.231282,0.3852,104.594961,47.635671,3.843095,3.640988,3.954157,64.779326,3.751235,1.362718,14.200334,145.653269,8.475852,0.971396,31.692221,34.89918,6.704706,2.969921,3.673,0.75672,9.949749,15-09-2016
1.335638,0.37707,10.684548,3.296953,1.368364,1.751597,1.321675,675.654292,6.671526,2941.901492,6.708369,24.218971,6.676203,0.896258,7.759024,276.130859,115.200564,67.113905,13195.63197,30835.58517,3.776745,102.37491,339.58551,1127.937643,0.301832,1.376645,4.150858,35.491725,19.684915,107.215955,1.375691,8.305306,0.38522,104.5696,47.954471,3.867111,3.641329,3.9888,64.977433,3.751328,1.368364,14.251846,145.573121,8.576967,0.979877,31.700248,34.941241,6.703957,2.982063,3.673142,0.764131,9.965568,16-09-2016
1.335113,0.3769,10.940919,3.2673,1.3681,1.75295,1.32125,676.292564,6.6731,2956.742852,6.682849,24.2181,6.67613,0.89626,7.758555,276.16,114.8,67.075,13163.55,30080,3.77659,102.275,339.799988,1126.25,0.301299,1.37593,4.136499,35.280549,19.611225,106.849998,1.376737,8.3107,0.38502,104.375526,47.829497,3.8625,3.641396,3.987344,65.274833,3.7516,1.3681,14.171935,145.573121,8.5586,0.98043,31.7,34.927494,6.69249,2.980749,3.67315,0.768965,9.949749,17-09-2016
1.335113,0.3769,10.940919,3.2673,1.3681,1.75295,1.32135,676.3,6.6747,2947.3,6.682849,24.2166,6.67645,0.896285,7.75865,276.17,114.73,67.0753,13164.9,30080,3.77659,102.275,339.799988,1126.125,0.301299,1.37593,4.1355,35.280549,19.61285,106.849998,1.376652,8.31075,0.38502,104.375526,47.934,3.8626,3.641396,3.9898,65.4605,3.7516,1.3681,14.177575,145.573121,8.5576,0.98028,31.694,34.92,6.69249,2.9808,3.67315,0.768935,9.949749,18-09-2016
1.322947,0.37699,10.62251,3.257727,1.36072,1.749119,1.318454,674.921196,6.668208,2923.40489,6.719776,24.173593,6.664836,0.894569,7.757903,276.116297,115.073776,66.94567,13143.89722,30103,3.772971,101.836431,339.330747,1118.816346,0.3017,1.374797,4.120262,35.334259,19.61865,107.160003,1.36688,8.283728,0.385192,104.497163,47.958974,3.842819,3.64173,3.979624,64.605704,3.751026,1.36072,14.009851,145.752368,8.549867,0.979992,31.384858,34.795355,6.69491,2.976758,3.672946,0.766329,9.951356,19-09-2016
1.323923,0.376979,10.558012,3.257846,1.362008,1.750839,1.322234,672.78957,6.670452,2907.831511,6.722808,24.185652,6.67289,0.895067,7.757396,276.556343,115.124748,66.980166,13151.42828,31252.63514,3.776403,101.698283,339.518224,1118.216523,0.30166,1.374785,4.134485,35.299716,19.82614,107.235842,1.365303,8.295912,0.385,104.564993,47.823504,3.850083,3.641346,3.984881,64.720181,3.751225,1.362008,13.854532,145.836423,8.581942,0.978322,31.280954,34.766367,6.694907,2.975103,3.67315,0.770691,9.949749,20-09-2016
1.31806,0.376971,10.584503,3.238789,1.357992,1.755327,1.318611,665.524941,6.672839,2894.58397,6.727715,24.203652,6.677554,0.895709,7.755988,276.137914,115.203441,66.995963,13122.07725,30097,3.774186,100.638788,340.282091,1113.059045,0.301316,1.387226,4.131564,35.573831,19.847398,107.221464,1.365234,8.295896,0.385004,104.727983,47.760504,3.848398,3.64078,3.98574,64.238144,3.75029,1.357992,13.6912,146.18811,8.58403,0.975712,31.28508,34.709754,6.69491,2.975543,3.673144,0.77056,9.951358,21-09-2016
1.30854,0.376989,10.584476,3.211246,1.35587,1.739967,1.303744,658.069736,6.665544,2885.220772,6.710764,24.067133,6.640073,0.890685,7.755975,272.376171,114.135671,66.61062,13056.28381,31255.09884,3.758658,100.805578,340.338637,1101.67734,0.301299,1.387527,4.103301,35.429358,19.564697,106.743973,1.367225,8.108613,0.385,104.774915,47.841439,3.81102,3.640746,3.962188,63.658106,3.74985,1.35587,13.614932,146.187289,8.536725,0.967979,31.353414,34.624947,6.694906,2.94441,3.67315,0.764036,9.949749,22-09-2016
1.312466,0.376981,10.440991,3.226313,1.359469,1.744186,1.316724,661.587339,6.668861,2898.055798,6.683773,24.077233,6.642637,0.891059,7.75674,272.517345,114.362656,66.673768,13078.90835,31407.83377,3.760616,101.053459,338.007948,1103.205333,0.301451,1.379582,4.111031,35.474066,19.740418,106.639936,1.382544,8.110546,0.385096,104.738617,48.112652,3.836409,3.641001,3.963108,63.92164,3.751173,1.359469,13.698537,146.288075,8.547592,0.970286,31.348927,34.63494,6.70391,2.953418,3.673144,0.771719,9.951159,23-09-2016
1.311415,0.37727,10.718114,3.24105,1.3591,1.741855,1.31735,660.794407,6.6705,2919.963792,6.683449,24.0709,6.6407,0.89075,7.75616,272.51,114.5,66.7094,13081,31430,3.76144,101.034,337.869995,1103.7,0.301449,1.378879,4.126499,35.435422,19.790155,106.400002,1.380034,8.11307,0.38496,104.854886,48.1153,3.8312,3.641396,3.964048,64.078453,3.74975,1.3591,13.721995,146.208236,8.543765,0.96954,31.359,34.654466,6.695883,2.966549,3.67295,0.771099,9.949749,24-09-2016
1.309929,0.37727,10.718114,3.2447,1.3591,1.741855,1.31805,661,6.66765,2919.94,6.683449,24.0709,6.6414,0.890843,7.75625,272.46,114.5,66.7065,13085,31430,3.76144,101.035,337.869995,1104,0.301449,1.378879,4.1195,35.435422,19.7875,106.400002,1.379881,8.11605,0.38496,104.854886,48.116,3.83115,3.641396,3.964,64.4601,3.74975,1.3591,13.722,146.208236,8.5426,0.96964,31.343,34.654466,6.695883,2.9665,3.67295,0.771069,9.949749,25-09-2016
1.308261,0.377069,10.434492,3.234986,1.359352,1.736691,1.319738,662.300402,6.667292,2921.236591,6.668957,23.97155,6.610759,0.887118,7.755833,272.26594,113.909877,66.572025,13030.01756,31407.03518,3.75262,100.328843,337.1667,1106.84422,0.301449,1.379286,4.128136,35.50296,19.86411,106.639936,1.373081,8.093316,0.385075,104.817243,48.377674,3.809479,3.641574,3.948107,63.819529,3.750907,1.359352,13.683737,146.208236,8.517184,0.966555,31.423801,34.599688,6.697232,2.97978,3.671611,0.770484,9.964654,26-09-2016
1.305783,0.377025,10.435503,3.237432,1.360964,1.745385,1.324526,662.423617,6.669197,2915.032084,6.69552,24.110931,6.649408,0.892226,7.754553,274.712416,114.005,66.503977,12940.0811,31477.5,3.752136,100.355913,336.424988,1100.474101,0.3014,1.38,4.1285,35.250026,19.467963,106.351978,1.370861,8.153897,0.3851,104.749994,48.396991,3.823351,3.64125,3.968734,64.018251,3.75115,1.360964,13.481637,146.473575,8.614495,0.971923,31.435919,34.607702,6.6795,2.980313,3.67295,0.769081,9.989999,27-09-2016
1.306081,0.377005,10.422529,3.24798,1.361943,1.743385,1.324229,662.774217,6.67469,2918.237725,6.711092,24.127632,6.654371,0.89289,7.753914,275.365756,114.265,66.503286,12981.91754,31475,3.757892,100.569587,337.103272,1097.65744,0.301375,1.375,4.1395,35.325,19.527181,106.343948,1.378919,8.086629,0.38505,104.705,48.262896,3.83775,3.64145,3.973407,63.917571,3.750202,1.361943,13.689306,146.623051,8.59132,0.972421,31.337178,34.600885,6.704907,2.98751,3.673,0.769309,9.99,28-09-2016
1.302538,0.377015,10.509002,3.227051,1.362314,1.741604,1.310066,658.168684,6.666608,2868.88163,6.678519,24.035403,6.62779,0.889277,7.755361,274.593679,113.984794,66.733219,12969.50175,30060,3.750168,101.475311,335,1098.310114,0.30134,1.38,4.12329,35.220001,19.385392,107.011959,1.372657,8.00959,0.385,104.65,48.266413,3.83344,3.642,3.962237,62.977855,3.75595,1.362314,13.870975,146.50834,8.54482,0.965485,31.352625,34.652833,6.6795,2.994835,3.6726,0.769894,9.99,29-09-2016
1.304428,0.377015,10.549497,3.244343,1.363082,1.74434,1.311913,658.093003,6.671408,2885.217593,6.689457,24.041712,6.624489,0.889698,7.755797,274.564102,113.895216,66.597816,13025.19985,31456.43284,3.750876,101.186782,335.75,1099.023348,0.30147,1.3785,4.1285,35.299999,19.344628,106.527925,1.37172,7.992234,0.385,104.400002,48.280832,3.824094,3.642,3.959799,62.753405,3.751586,1.363082,13.728671,146.698119,8.572529,0.969258,31.277997,34.600588,6.6895,2.999807,3.673,0.768475,9.975,30-09-2016
1.305815,0.37683,10.549469,3.2611,1.3632,1.740275,1.31305,654.986082,6.67165,2872.407652,6.685249,24.0366,6.624675,0.88962,7.75645,274.1165,114.44,66.5565,13050.55,31500,3.74907,101.3355,335.75,1101.81,0.301439,1.372181,4.1245,35.435422,19.382175,106.527925,1.372731,7.9826,0.38505,103.855425,48.39929,3.8218,3.641796,3.952248,62.873903,3.75365,1.3632,13.730555,145.733293,8.564645,0.971275,31.255,34.577967,6.651822,2.999349,3.67295,0.770891,9.949749,01-10-2016
1.305824,0.37683,10.549469,3.2611,1.3632,1.740275,1.31315,657.5,6.6706,2881.94,6.685249,24.0366,6.6247,0.889779,7.75655,274.12,114.44,66.5565,13019,31500,3.74907,101.335,335.75,1102.05,0.301439,1.372181,4.1278,35.435422,19.38415,106.527925,1.372684,7.9826,0.38505,103.855425,48.283,3.82185,3.641796,3.9523,62.93,3.75365,1.3632,13.728725,145.733293,8.56755,0.971175,31.313,34.58,6.651822,3.0008,3.67295,0.771278,9.949749,02-10-2016
1.304654,0.377003,10.480512,3.232882,1.366014,1.742417,1.313232,658.643484,6.671799,2933.915861,6.694653,24.09684,6.639325,0.891866,7.756133,274.170201,114.036565,66.534341,12990.74493,31486.1461,3.762985,101.532434,333.459819,1104.796393,0.301479,1.372577,4.125571,35.493387,19.333699,106.459992,1.37669,7.976018,0.385004,104.501976,48.216244,3.833559,3.642088,3.969009,62.329953,3.75152,1.366014,13.650127,145.733293,8.563589,0.973608,31.374739,34.667657,6.70341,3.02255,3.673034,0.778755,9.950952,03-10-2016
1.308264,0.377039,10.475997,3.234722,1.370101,1.748537,1.316799,663.115827,6.673786,2959.696007,6.693984,24.084491,6.631906,0.89128,7.756408,274.488857,114.22984,66.502135,13023.30254,31260.63662,3.772289,102.656543,334.232118,1111.599137,0.301849,1.380384,4.139028,35.44993,19.23876,106.439609,1.379619,7.994191,0.385,104.480086,48.263746,3.840564,3.641116,3.973967,62.525337,3.751925,1.370101,13.756141,146.61789,8.584851,0.977242,31.430394,34.751572,6.694907,3.056815,3.67295,0.783899,9.949749,04-10-2016
1.312777,0.376885,10.505516,3.232863,1.370218,1.744755,1.317687,665.243649,6.672179,2974.680506,6.708276,24.135997,6.64687,0.893296,7.757614,272.333621,113.858639,66.540035,13041.58015,31515.91554,3.77447,103.535318,332.640916,1115.587974,0.301712,1.38011,4.149759,35.393376,19.245016,106.471962,1.394502,8.032933,0.385004,104.490637,48.273617,3.840094,3.641551,3.986555,62.429014,3.750946,1.370218,13.7143,146.548275,8.600057,0.976946,31.460755,34.849817,6.69915,3.056563,3.672952,0.784753,9.950959,05-10-2016
1.31896,0.377009,10.531026,3.2302,1.372723,1.749407,1.320772,667.313197,6.668369,2930.052396,6.730323,24.217855,6.669302,0.896292,7.757669,273.040949,114.077022,66.699218,13018.6347,31545.7406,3.788743,104.012601,332.888373,1115.436865,0.301649,1.371842,4.156344,35.369359,19.234169,106.695914,1.39594,8.040823,0.3851,104.476758,48.30029,3.840114,3.640946,4.011472,62.196482,3.7509,1.372723,13.855049,146.637903,8.623473,0.979834,31.521842,34.859307,6.694707,3.048898,3.67315,0.790498,9.973093,06-10-2016
1.323165,0.376895,10.6165,3.229029,1.375399,1.748639,1.330148,669.853763,6.6706,2920.472201,6.727217,24.214254,6.667769,0.896156,7.758504,272.771575,113.828678,66.624583,12970.76897,31545.91167,3.801306,103.416208,331.793798,1116.891039,0.30225,1.384795,4.148032,35.430183,19.315036,106.761984,1.404485,8.114745,0.385,104.627948,48.318915,3.837873,3.641164,4.043798,62.247437,3.750342,1.375399,13.923564,146.907595,8.661932,0.980408,31.481588,34.929858,6.70391,3.057821,3.67295,0.804914,9.951159,07-10-2016
1.316829,0.37689,10.893247,3.2207,1.3734,1.7462,1.32955,662.677349,6.6741,2926.886378,6.697849,24.1257,6.642655,0.89276,7.7579,271.98,114.405,66.599,12919.3,31552.5,3.810245,102.895,331.450012,1115.75,0.302249,1.38028,4.150999,35.375352,19.308475,106.650002,1.396044,8.018055,0.385045,104.050369,48.299286,3.824145,3.641749,4.029648,62.229419,3.75075,1.3734,13.87205,146.102924,8.6208,0.97734,31.4745,34.876478,6.661505,3.050149,3.67315,0.804208,9.949749,08-10-2016
1.318218,0.37689,10.893247,3.2207,1.3732,1.7462,1.32985,670.1,6.67325,2926.51,6.697849,24.11735,6.641305,0.892802,7.7581,272,114.41,66.6012,12974,31552.5,3.810245,102.945,331.450012,1115.95,0.302249,1.38028,4.1545,35.375352,19.2993,106.650002,1.395868,8.09558,0.385045,104.050369,48.318,3.82395,3.641749,4.0297,62.2408,3.75075,1.3732,13.870605,146.102924,8.6253,0.97734,31.47,34.88,6.661505,3.0502,3.67315,0.804182,9.949749,09-10-2016
1.312981,0.377086,10.573501,3.214284,1.37473,1.7524,1.315333,669.48744,6.705641,2924.779868,6.72804,24.218686,6.669059,0.896263,7.757738,272.331805,113.880052,66.508529,12974.6184,30794.62626,3.787404,103.655935,332.239198,1108.80668,0.302183,1.389398,4.132846,35.711695,18.887791,106.50188,1.400746,8.07559,0.385048,104.609974,48.410733,3.831054,3.641274,4.028676,61.903377,3.750938,1.37473,13.774449,146.93285,8.651782,0.981827,31.440078,35.135564,6.696371,3.068566,3.672888,0.806946,9.965176,10-10-2016
1.325636,0.377039,10.596506,3.210514,1.378633,1.765567,1.323815,667.64671,6.718971,2927.885611,6.767505,24.4303,6.727783,0.904144,7.760289,275.901818,114.574704,66.817503,13061.19999,31565.63714,3.807423,103.359427,333.203384,1125.152238,0.302049,1.392729,4.189849,35.569366,18.976408,106.500356,1.415238,8.189926,0.385,104.574945,48.665495,3.873249,3.641746,4.055591,62.700441,3.751475,1.378633,14.376594,147.267814,8.818134,0.98777,31.664131,35.442885,6.694707,3.08548,3.67315,0.818515,9.949749,11-10-2016
1.323719,0.376991,11.074197,3.197808,1.385139,1.773962,1.32692,667.017951,6.720132,2920.285804,6.816428,24.532741,6.752563,0.907767,7.75735,277.364237,114.721023,66.865029,13050.81345,31565.8303,3.819934,104.474757,330.993224,1128.564327,0.302649,1.384795,4.198215,35.693638,18.984527,106.500356,1.418655,8.230325,0.38505,104.574347,48.545698,3.910372,3.641119,4.084353,63.011974,3.751037,1.385139,14.261458,146.851072,8.829438,0.99017,31.649546,35.657472,6.694901,3.089418,3.673112,0.819911,9.951364,12-10-2016
1.322975,0.377088,10.784999,3.198216,1.38382,1.773207,1.321776,670.99548,6.727088,2930.900091,6.801716,24.477337,6.737306,0.905681,7.757061,276.94829,114.409926,66.849844,13059.70399,31534.81535,3.805854,103.602145,331.439668,1133.23915,0.302699,1.379885,4.210138,35.67597,19.04443,107.063969,1.412267,8.187321,0.385001,104.671157,48.417132,3.887086,3.640371,4.077167,63.055924,3.750975,1.38382,14.231823,146.851072,8.803425,0.986741,31.7522,35.39277,6.694909,3.088318,3.672942,0.818794,9.950349,13-10-2016
1.313777,0.376883,10.76651,3.196569,1.390419,1.778315,1.316276,670.681694,6.728024,2921.819785,6.816867,24.59493,6.77289,0.9103,7.758914,278.12943,114.407109,66.691829,13079.08017,30798.1,3.823318,104.12871,330.729284,1133.884424,0.302703,1.392898,4.205086,35.805361,19.042908,106.751954,1.410868,8.226445,0.38484,104.688812,48.355061,3.917454,3.641684,4.10219,63.013045,3.750956,1.390419,14.252428,146.616172,8.83589,0.990035,31.76077,35.324372,6.703455,3.089076,3.673096,0.820381,9.965879,14-10-2016
1.312749,0.37702,11.074197,3.20625,1.3902,1.783805,1.3143,670.591864,6.7301,2920.731351,6.798449,24.62925,6.78216,0.91146,7.7587,278.9755,114.21,66.713,13077.6,31650,3.82025,104.19,330.5,1136.6,0.302699,1.39587,4.205999,35.607742,19.006275,106.650002,1.411124,8.22122,0.384985,104.464718,48.435485,3.9282,3.641696,4.109848,62.919397,3.7506,1.3902,14.324505,146.616172,8.84217,0.990335,31.7455,35.337487,6.685443,3.090349,3.67295,0.820318,9.949749,15-10-2016
1.311992,0.3766,11.074197,3.1995,1.3902,1.78275,1.31435,670.6,6.7291,2919,6.798449,24.6346,6.7819,0.9115,7.75855,278.84,114.21,66.7153,13042,31650,3.8145,104.19,330.5,1134,0.302,1.3875,4.199,35.529999,19.0075,106.650002,1.411034,8.222,0.3846,104.580002,48.360001,3.93035,3.6412,4.1099,62.919998,3.7506,1.3902,14.325045,146.616172,8.8411,0.9903,31.725,35.279999,6.6795,3.0844,3.673,0.820345,9.975,16-10-2016
1.31165,0.3771,10.784462,3.198243,1.389354,1.77891,1.314066,670.760493,6.736771,2919.999334,6.824519,24.574287,6.766031,0.909258,7.759189,279.330507,114.26,66.806758,13067.06035,31652.5,3.826468,103.957621,332.225006,1138.472815,0.303,1.403001,4.218251,35.929917,18.891129,106.95599,1.402065,8.186957,0.38505,104.800003,48.505002,3.930765,3.641,4.102041,63.094794,3.750851,1.389354,14.150337,147.375681,8.814249,0.988075,31.815062,35.260011,6.705,3.102966,3.672851,0.820631,9.979802,17-10-2016
1.30244,0.377075,10.784485,3.179774,1.384985,1.781569,1.310556,668.344241,6.739812,2907.193114,6.834725,24.574783,6.76744,0.909485,7.758911,279.405876,114.531791,66.720608,13032.70639,31462.2,3.824695,103.818698,332.189793,1125.104551,0.302848,1.399383,4.197268,35.843298,18.663634,106.713564,1.385606,8.147762,0.385051,104.713997,48.098421,3.92596,3.641528,4.097689,62.871656,3.750376,1.384985,13.89458,147.375681,8.80741,0.988667,31.579237,35.02569,6.691665,3.095675,3.673011,0.812386,9.965559,18-10-2016
1.296479,0.377099,10.784486,3.169629,1.386901,1.784145,1.310531,666.018847,6.738435,2921.045297,6.847211,24.650123,6.788468,0.912331,7.757771,280.227026,114.21,66.65439,13003.7384,31657.80032,3.834006,103.31993,331.6248,1121.498673,0.302992,1.401686,4.177612,35.996006,18.566018,106.717891,1.384833,8.148365,0.385099,104.749201,47.942319,3.935335,3.641396,4.104028,62.277273,3.751396,1.386901,13.865131,147.375681,8.846216,0.989548,31.491007,34.902183,6.6843,3.06639,3.672851,0.814677,9.98008,19-10-2016
1.309278,0.376994,10.633945,3.158205,1.391363,1.788298,1.319618,667.280846,6.744792,2935.975376,6.865181,24.710506,6.803341,0.914515,7.757824,281.21009,114.450003,66.842969,13020.77965,31636.49573,3.847554,103.899165,331.059495,1129.08948,0.302465,1.39476,4.181756,35.592183,18.598786,106.911965,1.388655,8.185582,0.385004,104.735563,48.0931,3.953755,3.641104,4.117347,62.426409,3.751989,1.391363,13.919023,146.340464,8.858346,0.991461,31.589123,34.969543,6.694602,3.056368,3.672946,0.81641,9.950959,20-10-2016
1.315747,0.377074,10.693929,3.157423,1.395307,1.798327,1.332164,666.913322,6.765234,2937.050204,6.908088,24.860211,6.844113,0.920072,7.757952,283.864205,114.849725,66.955533,13046.66976,31698.73375,3.863088,103.934556,331.431818,1138.328317,0.303223,1.401169,4.184768,35.873281,18.631079,107.003331,1.397514,8.264574,0.385049,104.804702,48.303114,3.980184,3.641551,4.146015,62.533657,3.750703,1.395307,14.02837,147.289505,8.928619,0.994841,31.766911,35.155998,6.703066,3.086536,3.6732,0.818913,9.964753,21-10-2016
1.314406,0.37704,10.693929,3.1509,1.3941,1.795475,1.33365,666.3,6.76365,2929.78,6.898249,24.8267,6.8347,0.918675,7.75825,283.3895,114.77,66.92285,13014.6,31687,3.862365,103.817,331.049988,1136.2,0.302829,1.401257,4.1838,35.655696,18.57965,107.00234,1.396063,8.2498,0.384775,104.804226,48.315,3.9766,3.641296,4.1411,62.32,3.75115,1.3941,13.98452,147.349622,8.91515,0.992865,31.755,35.11,6.700715,3.0808,3.67315,0.817528,9.985,22-10-2016
1.313543,0.37704,10.693929,3.1504,1.3942,1.795475,1.33315,666.3,6.7642,2929.78,6.898249,24.8211,6.83395,0.918672,7.75775,283.21,114.77,66.9212,13054.45,31687,3.862365,103.795,331.049988,1136.2,0.302829,1.401257,4.1838,35.655696,18.59705,107.00234,1.395868,8.2504,0.384775,104.804226,48.315,3.97315,3.641296,4.1411,62.32,3.75115,1.3942,13.9835,147.349622,8.9171,0.993465,31.755,35.11,6.700715,3.0808,3.67315,0.816793,9.985,23-10-2016
1.315408,0.377,10.65192,3.126517,1.394018,1.795843,1.338466,659.322314,6.775994,2926.330177,6.895792,24.819049,6.832427,0.918532,7.75771,283.570428,114.53,66.908338,13035.98945,31633.00006,3.862416,104.226739,330.100006,1136.588962,0.303239,1.399,4.174698,35.580003,18.587122,106.926255,1.401941,8.250193,0.3849,104.75,48.256003,3.965332,3.6405,4.138873,62.206775,3.7505,1.394018,13.923609,146.854523,8.907035,0.992152,31.685,35.057132,6.659,3.080641,3.6726,0.819262,9.9748,24-10-2016
1.306902,0.37706,10.617914,3.114724,1.390811,1.800971,1.333714,652.321153,6.778536,2940.105968,6.891353,24.815671,6.830721,0.918356,7.757016,283.694428,114.646177,66.814253,12994.47135,31270.0761,3.847999,104.270424,330.137384,1130.882319,0.30344,1.401664,4.151217,35.735978,18.487676,106.95599,1.395098,8.260221,0.385,104.786305,48.208057,3.967214,3.641054,4.126172,62.09553,3.750425,1.390811,13.773522,147.649649,8.923514,0.99411,31.528819,34.908725,6.694709,3.071823,3.672938,0.822071,9.950347,25-10-2016
1.305972,0.377,10.603622,3.133042,1.389945,1.790612,1.336155,653.385474,6.770735,2963.573764,6.873501,24.756749,6.815281,0.916231,7.756512,283.539459,113.948126,66.845416,13013.1787,31755.94854,3.841218,104.439145,331.69897,1135.844069,0.303219,1.401226,4.15555,35.700001,18.670729,106.612409,1.39757,8.263094,0.384996,104.699997,48.443032,3.969123,3.6411,4.122023,62.806815,3.750642,1.389945,13.889856,146.779726,8.901664,0.99279,31.599896,34.997818,6.69391,3.086731,3.67312,0.8174,9.950759,26-10-2016
1.315006,0.377025,10.653167,3.149497,1.395417,1.791733,1.338601,651.612679,6.783454,2968.721332,6.878364,24.780337,6.821348,0.917121,7.754776,283.919336,113.934795,66.860365,13039.01643,31761.01491,3.850988,105.129633,333.465408,1145.253033,0.303449,1.401454,4.206018,36.074679,18.819632,106.968003,1.404339,8.255923,0.38505,104.802455,48.506785,3.97794,3.641623,4.127756,62.825256,3.750218,1.395417,13.865155,148.260387,9.063973,0.993731,31.711304,35.097183,6.694453,3.108981,3.67275,0.821668,9.964873,27-10-2016
1.319488,0.376875,10.635165,3.183022,1.394001,1.789352,1.338631,649.527623,6.777354,2965.250335,6.866745,24.72046,6.804328,0.914717,7.753816,283.107239,113.719844,66.770014,13089.18284,31760.896,3.853919,105.38569,334.050187,1146.700164,0.303697,1.403477,4.195722,36.073284,18.719248,106.858385,1.399968,8.268377,0.384851,104.802157,48.491489,3.961805,3.641498,4.12008,62.916485,3.750334,1.394001,13.835719,147.940374,9.037307,0.993253,31.646963,35.056146,6.704453,3.10849,3.67295,0.822841,9.964753,28-10-2016
1.316049,0.3767,10.63513,3.2046,1.39169,1.7803,1.33946,653.599976,6.7789,2985.5,6.8262,24.6051,6.773865,0.91022,7.755205,281.9735,112.889752,66.80425,13079.1,31751,3.8478,104.735,334,1147.63,0.302,1.4034,4.197,35.75,18.98148,106.858385,1.39581,8.26435,0.3846,104.739998,48.470001,3.94745,3.641,4.1119,63.0174,3.75195,1.39169,13.8334,147.939936,9.00783,0.98754,31.6245,35.02,6.6795,3.106705,3.6727,0.82021,9.975,29-10-2016
1.315963,0.3767,10.63513,3.2046,1.3917,1.7803,1.339549,651.3,6.7983,2961.62,6.8262,24.6051,6.7713,0.910125,7.75525,281.97,113.69,66.7914,13070,31751,3.8478,104.728,334,1147.55,0.302,1.4034,4.2021,35.75,18.9815,106.858385,1.395673,8.2647,0.3846,104.739998,48.49,3.94775,3.641,4.1004,63.0105,3.75195,1.3917,13.83402,147.939936,9.0079,0.987365,31.625,35.03,6.6795,3.1065,3.6727,0.82021,9.975,30-10-2016
